#D_ACCELX,D_ACCELY,D_ACCELZ,TRUEX,TRUEY,TRUEZ
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.01,0,0,-1,0
-0.01,-1.07,-0.04,0,-1,0
0.06,0.06,-1.05,0,0,-1
-0.04,0.07,-1.05,0,0,-1
0.06,0.05,-1.02,0,0,-1
-0.03,-0.01,-1.02,0,0,-1
0.01,-0.03,-1.04,0,0,-1
0.02,0,-1.01,0,0,-1
0,0,-0.99,0,0,-1
-0.04,0.06,-1.01,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0,-1.02,0,0,-1
0,0.03,-1.08,0,0,-1
-0.05,0.97,0.04,0,1,0
-0.02,1.01,0.01,0,1,0
0.06,0.96,0.04,0,1,0
-0.03,0.98,0.02,0,1,0
-0.03,1.01,-0.04,0,1,0
-0.03,1.02,-0.01,0,1,0
-0.07,1.01,0,0,1,0
0.02,0.96,0.04,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
-0.02,0.94,0,0,1,0
